"Accession ID","Assembly","BiG-SCAPE class","CATECHOL","ContigEdge","Cy_tandem","CyanoBH_Asp1","CyanoBH_Asp2","Description","DMAQ","EntA","EntC","FbnL","FbnM","FecCD","GRAMININE","GrbD","GrbE","HYDROXAMATE","IBH_Asp","IBH_His","IPL","Lys_monoox","name","network_table$Lookup","network_trans_count","NRP.siderophore","NRPS","NRPS.like","OHASP","OHHIS","Organism","Orn_monoox","Peripla_BP_2","Product Prediction","PvdO","PvdP","PYOVERDINE","Region","region_type","SALICYLATE","SalSyn","selected","shared name","Taxonomy","TBH_Asp","TonB_dep_Rec","VbsL","VibH_like"
"NZ_JAHUVW010000001.1","GCF_019219635.1","Others","0","0","0","0","0","Streptomyces halstedii strain LGO-A4 A4_AS2_SC1, whole genome shotgun sequence","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GCF_019219635.1_ASM1921963v1_genomic_NZ_JAHUVW010000001.1.region012","GCF_019219635.1_NZ_JAHUVW010000001.1.region012","0","1","1","0","0","0","Streptomyces halstedii","0","0","NRP-siderophore.NRPS","0","0","0","region012","SALICYLATE","1","1","false","GCF_019219635.1_ASM1921963v1_genomic_NZ_JAHUVW010000001.1.region012","Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces","0","0","0","0"
"NZ_BMWF01000008.1","GCF_014651095.1","Others","0","0","0","0","0","Streptomyces geysiriensis strain JCM 4962 sequence008, whole genome shotgun sequence","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GCF_014651095.1_ASM1465109v1_genomic_NZ_BMWF01000008.1.region002","GCF_014651095.1_NZ_BMWF01000008.1.region002","0","1","1","0","0","0","Streptomyces geysiriensis","0","0","NRP-siderophore.NRPS.lanthipeptide-class-i","0","0","0","region002","SALICYLATE","1","1","false","GCF_014651095.1_ASM1465109v1_genomic_NZ_BMWF01000008.1.region002","Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces rochei group","0","0","0","0"
"NC_010162.1","GCF_000067165.1","Others","1","0","0","0","0","Sorangium cellulosum So ce56, complete sequence","0","1","1","0","0","0","0","0","0","0","0","0","0","0","GCF_000067165.1_ASM6716v1_genomic_NC_010162.1.region018","GCF_000067165.1_NC_010162.1.region018","1","1","1","0","0","0","Sorangium cellulosum So ce56","0","0","NRP-siderophore.NRPS","0","0","0","region018","CATECHOL","0","0","false","GCF_000067165.1_ASM6716v1_genomic_NC_010162.1.region018","Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium","0","1","0","0"
"NZ_RYYT01000002.1","GCF_004168465.1","Others","1","0","0","0","0","Siccibacter turicensis strain #493 scaffold_1, whole genome shotgun sequence","0","1","1","0","0","1","0","0","0","0","0","0","0","0","GCF_004168465.1_ASM416846v1_genomic_NZ_RYYT01000002.1.region002","GCF_004168465.1_NZ_RYYT01000002.1.region002","3","1","1","0","0","0","Siccibacter turicensis","0","1","NRP-siderophore.NRPS","0","0","0","region002","CATECHOL","0","0","false","GCF_004168465.1_ASM416846v1_genomic_NZ_RYYT01000002.1.region002","Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Siccibacter","0","1","0","0"
"NZ_VTUC01000001.1","GCF_008364555.1","Others","1","0","0","0","0","Enterobacter vonholyi strain E13 NODE_2_length_459753_cov_48.3205, whole genome shotgun sequence","0","1","1","0","0","1","0","0","0","0","0","0","0","0","GCF_008364555.1_ASM836455v1_genomic_NZ_VTUC01000001.1.region001","GCF_008364555.1_NZ_VTUC01000001.1.region001","3","1","1","0","0","0","Enterobacter vonholyi","0","1","NRP-siderophore.NRPS","0","0","0","region001","CATECHOL","0","0","false","GCF_008364555.1_ASM836455v1_genomic_NZ_VTUC01000001.1.region001","Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter","0","1","0","0"
"NZ_QLMJ01000005.1","GCF_003259845.1","Others","1","0","0","0","0","Actinoplanes lutulentus strain CGMCC 4.7090 Ga0171608_105, whole genome shotgun sequence","0","1","1","0","0","1","0","0","0","0","0","0","0","0","GCF_003259845.1_ASM325984v1_genomic_NZ_QLMJ01000005.1.region002","GCF_003259845.1_NZ_QLMJ01000005.1.region002","2","1","1","0","0","0","Actinoplanes lutulentus","0","1","NRP-siderophore.NRPS","0","0","0","region002","CATECHOL","0","0","false","GCF_003259845.1_ASM325984v1_genomic_NZ_QLMJ01000005.1.region002","Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes","0","0","0","0"
"NZ_FMVW01000006.1","GCF_900102695.1","Others","1","0","0","0","0","Afifella marina DSM 2698, whole genome shotgun sequence","0","1","1","0","0","1","0","0","0","0","0","0","0","0","GCF_900102695.1_IMG-taxon_2595699009_annotated_assembly_genomic_NZ_FMVW01000006.1.region001","GCF_900102695.1_NZ_FMVW01000006.1.region001","3","1","1","0","0","0","Afifella marina DSM 2698","0","1","NRP-siderophore.NRPS","0","0","0","region001","CATECHOL","0","0","false","GCF_900102695.1_IMG-taxon_2595699009_annotated_assembly_genomic_NZ_FMVW01000006.1.region001","Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Afifellaceae,Afifella","0","1","0","0"
"NZ_LILB01000001.1","GCF_001274945.1","Others","1","0","0","0","0","Viridibacillus arvi strain DSM 16317 super1, whole genome shotgun sequence","0","1","1","0","0","0","0","0","0","0","0","0","0","0","GCF_001274945.1_ASM127494v1_genomic_NZ_LILB01000001.1.region001","GCF_001274945.1_NZ_LILB01000001.1.region001","1","1","1","0","0","0","Viridibacillus arvi","0","1","NRP-siderophore.NRPS","0","0","0","region001","CATECHOL","0","0","false","GCF_001274945.1_ASM127494v1_genomic_NZ_LILB01000001.1.region001","Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Viridibacillus","0","0","0","0"
"NZ_LAQP01000015.1","GCF_000971965.1","Others","1","0","0","0","0","Paenibacillus wulumuqiensis strain Y24 Scaffold9_1, whole genome shotgun sequence","0","1","1","0","0","0","0","0","0","0","0","0","0","0","GCF_000971965.1_ASM97196v1_genomic_NZ_LAQP01000015.1.region001","GCF_000971965.1_NZ_LAQP01000015.1.region001","1","1","1","0","0","0","Paenibacillus wulumuqiensis","0","1","NRP-siderophore.NRPS","0","0","0","region001","CATECHOL","0","0","false","GCF_000971965.1_ASM97196v1_genomic_NZ_LAQP01000015.1.region001","Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus","0","0","0","0"
"NC_013440.1","GCF_000024805.1","Others","1","0","0","0","0","Haliangium ochraceum DSM 14365, complete sequence","0","1","1","0","0","0","0","0","0","0","0","0","0","0","GCF_000024805.1_ASM2480v1_genomic_NC_013440.1.region015","GCF_000024805.1_NC_013440.1.region015","1","1","1","0","0","0","Haliangium ochraceum DSM 14365","0","0","NRP-siderophore.NRPS","0","0","0","region015","CATECHOL","0","0","false","GCF_000024805.1_ASM2480v1_genomic_NC_013440.1.region015","Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystineae,Kofleriaceae,Haliangium","0","1","0","0"
"NZ_CP034248.1","GCF_003931855.1","Others","1","0","0","0","0","Paenibacillus lentus strain DSM 25539 chromosome, complete genome","0","1","1","0","0","0","0","0","0","0","0","0","0","0","GCF_003931855.1_ASM393185v1_genomic_NZ_CP034248.1.region006","GCF_003931855.1_NZ_CP034248.1.region006","1","1","1","0","0","0","Paenibacillus lentus","0","1","NRP-siderophore.NRPS","0","0","0","region006","CATECHOL","0","0","false","GCF_003931855.1_ASM393185v1_genomic_NZ_CP034248.1.region006","Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus","0","0","0","0"
"NZ_CP014864.1","GCF_001617625.1","Others","1","0","0","0","0","Microbulbifer thermotolerans strain DAU221 chromosome, complete genome","0","1","1","0","0","0","0","0","0","0","0","0","0","0","GCF_001617625.1_ASM161762v1_genomic_NZ_CP014864.1.region003","GCF_001617625.1_NZ_CP014864.1.region003","1","1","1","0","0","0","Microbulbifer thermotolerans","0","0","NRP-siderophore.NRPS","0","0","0","region003","CATECHOL","0","0","false","GCF_001617625.1_ASM161762v1_genomic_NZ_CP014864.1.region003","Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,Microbulbifer","0","1","0","0"
"NZ_CP081105.1","GCF_019665745.1","Others","1","0","0","0","0","Enterobacter cancerogenus strain JY65 chromosome","0","1","1","0","0","1","0","0","0","0","0","0","0","0","GCF_019665745.1_ASM1966574v1_genomic_NZ_CP081105.1.region001","GCF_019665745.1_NZ_CP081105.1.region001","3","1","1","0","0","0","Enterobacter cancerogenus","0","1","NRP-siderophore.NRPS","0","0","0","region001","CATECHOL","0","0","false","GCF_019665745.1_ASM1966574v1_genomic_NZ_CP081105.1.region001","Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter cloacae complex","0","1","0","0"
"NZ_CP009365.1","GCF_000498975.2","Others","1","0","1","0","0","Pseudomonas soli strain SJ10 chromosome, complete genome","0","1","1","0","0","1","0","0","0","0","0","0","0","0","GCF_000498975.2_ASM49897v2_genomic_NZ_CP009365.1.region005","GCF_000498975.2_NZ_CP009365.1.region005","3","1","1","0","0","0","Pseudomonas soli","0","1","NRP-siderophore.NRPS","0","0","0","region005","CATECHOL","0","0","false","GCF_000498975.2_ASM49897v2_genomic_NZ_CP009365.1.region005","Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas","0","1","0","0"
"NZ_FNQS01000003.1","GCF_900107885.1","Others","1","0","0","0","0","Lonsdalea quercina strain ATCC 29281, whole genome shotgun sequence","0","1","1","0","0","1","0","0","0","0","0","0","0","0","GCF_900107885.1_IMG-taxon_2597490349_annotated_assembly_genomic_NZ_FNQS01000003.1.region002","GCF_900107885.1_NZ_FNQS01000003.1.region002","3","1","1","0","0","0","Lonsdalea quercina","0","1","NRP-siderophore.NRPS","0","0","0","region002","CATECHOL","0","0","false","GCF_900107885.1_IMG-taxon_2597490349_annotated_assembly_genomic_NZ_FNQS01000003.1.region002","Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Lonsdalea","0","1","0","0"
"NZ_LT615367.1","GCF_900095885.1","Others","1","0","0","0","0","Dickeya aquatica strain 174/2 chromosome 1, complete sequence","0","1","1","0","0","1","0","0","0","0","0","0","0","0","GCF_900095885.1_Daq1742_genomic_NZ_LT615367.1.region001","GCF_900095885.1_NZ_LT615367.1.region001","3","1","1","0","0","0","Dickeya aquatica","0","1","NRP-siderophore.NRPS","0","0","0","region001","CATECHOL","0","0","false","GCF_900095885.1_Daq1742_genomic_NZ_LT615367.1.region001","Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Dickeya","0","1","0","0"
"NZ_ATUD01000001.1","GCF_000420025.1","Others","1","0","0","0","0","Patulibacter americanus DSM 16676 F593DRAFT_scaffold00001.1_C, whole genome shotgun sequence","0","1","1","0","0","1","0","0","0","0","0","0","0","0","GCF_000420025.1_ASM42002v1_genomic_NZ_ATUD01000001.1.region003","GCF_000420025.1_NZ_ATUD01000001.1.region003","2","1","1","0","0","0","Patulibacter americanus DSM 16676","0","1","NRP-siderophore.NRPS","0","0","0","region003","CATECHOL","0","0","false","GCF_000420025.1_ASM42002v1_genomic_NZ_ATUD01000001.1.region003","Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Patulibacteraceae,Patulibacter","0","0","0","0"
"NZ_CP023009.1","GCF_003515985.1","Others","1","0","0","0","0","Lonsdalea britannica strain 477 chromosome, complete genome","0","1","1","0","0","1","0","0","0","0","0","0","0","0","GCF_003515985.1_ASM351598v1_genomic_NZ_CP023009.1.region007","GCF_003515985.1_NZ_CP023009.1.region007","3","1","1","0","0","0","Lonsdalea britannica","0","1","NRP-siderophore.NRPS","0","0","0","region007","CATECHOL","0","0","false","GCF_003515985.1_ASM351598v1_genomic_NZ_CP023009.1.region007","Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Lonsdalea","0","1","0","0"
"NZ_JABCSC020000001.1","GCF_012972705.2","Others","1","0","0","0","0","Uliginosibacterium aquaticum strain IMCC34675 NODE_1_length_1665078_cov_124.939888, whole genome shotgun sequence","0","1","1","0","0","1","0","0","0","0","0","0","0","0","GCF_012972705.2_ASM1297270v2_genomic_NZ_JABCSC020000001.1.region002","GCF_012972705.2_NZ_JABCSC020000001.1.region002","2","1","1","0","0","0","Uliginosibacterium aquaticum","0","1","NRP-siderophore.NRPS","0","0","0","region002","CATECHOL","0","0","false","GCF_012972705.2_ASM1297270v2_genomic_NZ_JABCSC020000001.1.region002","Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Zoogloeaceae,Uliginosibacterium","0","0","0","0"
"NZ_LT883155.1","GCF_900186025.1","Others","1","0","0","0","0","Serratia grimesii isolate BXF1 chromosome 1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","GCF_900186025.1_BXF1_genomic_NZ_LT883155.1.region008","GCF_900186025.1_NZ_LT883155.1.region008","3","1","1","0","0","0","Serratia grimesii","0","1","NRP-siderophore.NRPS","0","0","0","region008","CATECHOL","0","0","false","GCF_900186025.1_BXF1_genomic_NZ_LT883155.1.region008","Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia","0","1","0","0"
"NZ_LANC01000012.1","GCF_000964255.1","Others","1","0","0","0","0","Teredinibacter turnerae strain 991H.S.0a.06 H154DRAFT_contig000008.8_C, whole genome shotgun sequence","0","1","1","0","0","0","0","0","0","0","0","0","0","0","GCF_000964255.1_ASM96425v1_genomic_NZ_LANC01000012.1.region001","GCF_000964255.1_NZ_LANC01000012.1.region001","1","1","1","0","0","0","Teredinibacter turnerae","0","0","NRP-siderophore.NRPS","0","0","0","region001","CATECHOL","0","0","false","GCF_000964255.1_ASM96425v1_genomic_NZ_LANC01000012.1.region001","Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Teredinibacter","0","1","0","0"
"NZ_CP013459.1","GCF_001718955.1","Others","1","0","0","0","0","Burkholderia stagnalis strain MSMB735WGS chromosome 1, complete sequence","0","1","1","0","0","1","0","0","0","0","0","0","0","0","GCF_001718955.1_ASM171895v1_genomic_NZ_CP013459.1.region002","GCF_001718955.1_NZ_CP013459.1.region002","3","1","1","0","0","0","Burkholderia stagnalis","0","1","NRP-siderophore.NRPS","0","0","0","region002","CATECHOL","0","0","false","GCF_001718955.1_ASM171895v1_genomic_NZ_CP013459.1.region002","Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia complex","0","1","0","0"
"NZ_VMNW02000033.1","GCF_007713735.2","Others","1","0","0","0","0","Amycolatopsis acidicola strain K81G1 NODE_33_length_81066_cov_20.8646, whole genome shotgun sequence","0","1","1","0","0","1","0","0","0","0","0","0","0","0","GCF_007713735.2_ASM771373v2_genomic_NZ_VMNW02000033.1.region001","GCF_007713735.2_NZ_VMNW02000033.1.region001","2","1","1","0","0","0","Amycolatopsis acidicola","0","1","NRP-siderophore.NRPS","0","0","0","region001","CATECHOL","0","0","false","GCF_007713735.2_ASM771373v2_genomic_NZ_VMNW02000033.1.region001","Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis","0","0","0","0"
"CP005094.1","","Others",,,,,,"Azotobacter vinelandii CA, complete genome",,,,,,,,,,,,,,,"ref_aminochelin_CP005094.1_CP005094.1.region001","",,,,,,,".",,,"NRP-siderophore.NRPS",,,,"","",,,"false","ref_aminochelin_CP005094.1_CP005094.1.region001","",,,,
"NZ_CP009467.1","GCF_000770115.1","Others","1","0","0","0","0","Vibrio harveyi strain ATCC 33843 (392 [MAV]) chromosome 1, complete sequence","0","1","1","0","0","0","0","0","0","0","0","0","0","0","GCF_000770115.1_ASM77011v2_genomic_NZ_CP009467.1.region003","GCF_000770115.1_NZ_CP009467.1.region003","1","1","1","0","0","0","Vibrio harveyi","0","0","NRP-siderophore.NRPS.arylpolyene","0","0","0","region003","CATECHOL","0","0","false","GCF_000770115.1_ASM77011v2_genomic_NZ_CP009467.1.region003","Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio","0","1","0","0"
"NZ_CP061094.1","GCF_017654485.1","Others","1","0","0","0","0","Roseomonas marmotae strain 1318 plasmid p1318-3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","GCF_017654485.1_ASM1765448v1_genomic_NZ_CP061094.1.region003","GCF_017654485.1_NZ_CP061094.1.region003","1","1","1","0","0","0","Roseomonas marmotae","0","1","NRP-siderophore.NRPS","0","0","0","region003","CATECHOL","0","0","false","GCF_017654485.1_ASM1765448v1_genomic_NZ_CP061094.1.region003","Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas","0","0","0","0"
"NZ_AJTQ01000186.1","GCF_000262345.1","Others","1","0","0","0","0","Streptomyces xiaopingdaonensis strain DUT 180 contig_186, whole genome shotgun sequence","0","1","1","0","0","0","0","0","0","0","0","0","0","0","GCF_000262345.1_Streptomyces_sulphureus_L180_version_1.0_genomic_NZ_AJTQ01000186.1.region001","GCF_000262345.1_NZ_AJTQ01000186.1.region001","1","1","1","0","0","0","Streptomyces xiaopingdaonensis","0","1","NRP-siderophore.NRPS","0","0","0","region001","CATECHOL","0","0","false","GCF_000262345.1_Streptomyces_sulphureus_L180_version_1.0_genomic_NZ_AJTQ01000186.1.region001","Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces","0","0","0","0"
"NZ_NQYF01000001.1","GCF_003600795.1","Others","1","0","0","0","0","Priestia filamentosa strain PK5_39 untig_0_quiver, whole genome shotgun sequence","0","1","1","0","0","1","0","0","0","0","0","0","0","0","GCF_003600795.1_ASM360079v1_genomic_NZ_NQYF01000001.1.region009","GCF_003600795.1_NZ_NQYF01000001.1.region009","2","1","1","0","0","0","Priestia filamentosa","0","1","NRP-siderophore.NRPS","0","0","0","region009","CATECHOL","0","0","false","GCF_003600795.1_ASM360079v1_genomic_NZ_NQYF01000001.1.region009","Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Priestia","0","0","0","0"
"NZ_JACHJS010000001.1","GCF_014203755.1","Others","1","0","0","0","0","Saccharothrix violaceirubra strain DSM 45084 Ga0436958_01, whole genome shotgun sequence","0","1","1","0","0","1","0","0","0","0","0","0","0","0","GCF_014203755.1_ASM1420375v1_genomic_NZ_JACHJS010000001.1.region023","GCF_014203755.1_NZ_JACHJS010000001.1.region023","2","1","1","0","0","0","Saccharothrix violaceirubra","0","1","NRP-siderophore.NRPS","0","0","0","region023","CATECHOL","0","0","false","GCF_014203755.1_ASM1420375v1_genomic_NZ_JACHJS010000001.1.region023","Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharothrix","0","0","0","0"
"NZ_JACDUR010000005.1","GCF_013761175.1","Others","1","0","0","0","0","Nonomuraea soli strain DSM 45533 Ga0415313_05, whole genome shotgun sequence","0","1","1","0","0","1","0","0","0","0","0","0","0","0","GCF_013761175.1_ASM1376117v1_genomic_NZ_JACDUR010000005.1.region002","GCF_013761175.1_NZ_JACDUR010000005.1.region002","2","1","1","0","0","0","Nonomuraea soli","0","1","NRP-siderophore.NRPS","0","0","0","region002","CATECHOL","0","0","false","GCF_013761175.1_ASM1376117v1_genomic_NZ_JACDUR010000005.1.region002","Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea","0","0","0","0"
"NZ_CP032482.1","GCF_003600645.1","Others","1","0","0","0","0","Yersinia rochesterensis strain ATCC BAA-2637 chromosome","0","1","1","0","0","1","0","0","0","0","0","0","0","0","GCF_003600645.1_ASM360064v1_genomic_NZ_CP032482.1.region006","GCF_003600645.1_NZ_CP032482.1.region006","3","1","1","0","0","0","Yersinia rochesterensis","0","1","NRP-siderophore.NRPS","0","0","0","region006","CATECHOL","0","0","false","GCF_003600645.1_ASM360064v1_genomic_NZ_CP032482.1.region006","Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Yersinia","0","1","0","0"
"NZ_BDBZ01000006.1","GCF_001613245.1","Others","1","0","0","0","0","Nocardia speluncae NBRC 108251, whole genome shotgun sequence","0","1","1","0","0","1","0","0","0","0","0","0","0","0","GCF_001613245.1_ASM161324v1_genomic_NZ_BDBZ01000006.1.region001","GCF_001613245.1_NZ_BDBZ01000006.1.region001","2","1","1","0","0","0","Nocardia speluncae NBRC 108251","0","1","NRP-siderophore.NRPS","0","0","0","region001","CATECHOL","0","0","false","GCF_001613245.1_ASM161324v1_genomic_NZ_BDBZ01000006.1.region001","Bacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia","0","0","0","0"
"NZ_BIFH01000014.1","GCF_003967355.1","Others","1","0","0","0","0","Embleya hyalina strain NBRC 13850 sequence14, whole genome shotgun sequence","0","1","1","0","0","1","0","0","0","0","0","0","0","0","GCF_003967355.1_ASM396735v1_genomic_NZ_BIFH01000014.1.region003","GCF_003967355.1_NZ_BIFH01000014.1.region003","2","1","1","0","0","0","Embleya hyalina","0","1","NRP-siderophore.NRPS","0","0","0","region003","CATECHOL","0","0","false","GCF_003967355.1_ASM396735v1_genomic_NZ_BIFH01000014.1.region003","Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Embleya","0","0","0","0"
"NZ_JNZF01000005.1","GCF_000717405.1","Others","1","0","0","0","0","Nocardia carnea strain NRRL B-1997 contig5.1, whole genome shotgun sequence","0","1","1","0","0","1","0","0","0","0","0","0","0","0","GCF_000717405.1_ASM71740v1_genomic_NZ_JNZF01000005.1.region004","GCF_000717405.1_NZ_JNZF01000005.1.region004","2","1","1","0","0","0","Nocardia carnea","0","1","NRP-siderophore.NRPS","0","0","0","region004","CATECHOL","0","0","false","GCF_000717405.1_ASM71740v1_genomic_NZ_JNZF01000005.1.region004","Bacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia","0","0","0","0"
